position;post_id;post_by;post_text;post_published;comment_id;comment_by;is_reply;comment_message;comment_published;comment_like_count
153_12;171645503710_10154044722633711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dal Museo Nazionale del Molise in Castello Pandone_ Venafro (IS).  A Venafro_ “porta del Molise”_ nel punto di incontro con Lazio_ Campania e Abruzzo_ si presenta al pubblico il Museo Nazionale del Molise in Castello Pandone. Il percorso è diviso in due sezioni: il castello_ “museo di se stesso”_ con le sue valenze urbanistiche_ architettoniche e decorative_ e l’esposizione al secondo piano di affreschi_ sculture_ tele_ disegni e stampe_ in un itinerario che documenta la cronologia – dal Medioevo al Barocco – e i diversi orientamenti culturali di committenti e artisti in Molise. Scopriamolo su www.castellopandone.beniculturali.it #Italiaviaggianellabellezza #MiBACTsocial;2016-03-14T09:26:35+0000;10154044722633711_10154044914373711;ccee405dc8b1f45fe908e76d2e40cbb3e4407961;1;??;2016-03-14T11:37:53+0000;0
153_13;171645503710_10154044722633711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dal Museo Nazionale del Molise in Castello Pandone_ Venafro (IS).  A Venafro_ “porta del Molise”_ nel punto di incontro con Lazio_ Campania e Abruzzo_ si presenta al pubblico il Museo Nazionale del Molise in Castello Pandone. Il percorso è diviso in due sezioni: il castello_ “museo di se stesso”_ con le sue valenze urbanistiche_ architettoniche e decorative_ e l’esposizione al secondo piano di affreschi_ sculture_ tele_ disegni e stampe_ in un itinerario che documenta la cronologia – dal Medioevo al Barocco – e i diversi orientamenti culturali di committenti e artisti in Molise. Scopriamolo su www.castellopandone.beniculturali.it #Italiaviaggianellabellezza #MiBACTsocial;2016-03-14T09:26:35+0000;10154044722633711_10154044854248711;ea34069def5ac29739745c73d84e5369dd814e1d;0;Carmen D'antonino vedi come ti penso!!!!=);2016-03-14T11:00:53+0000;0
153_14;171645503710_10154044722633711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dal Museo Nazionale del Molise in Castello Pandone_ Venafro (IS).  A Venafro_ “porta del Molise”_ nel punto di incontro con Lazio_ Campania e Abruzzo_ si presenta al pubblico il Museo Nazionale del Molise in Castello Pandone. Il percorso è diviso in due sezioni: il castello_ “museo di se stesso”_ con le sue valenze urbanistiche_ architettoniche e decorative_ e l’esposizione al secondo piano di affreschi_ sculture_ tele_ disegni e stampe_ in un itinerario che documenta la cronologia – dal Medioevo al Barocco – e i diversi orientamenti culturali di committenti e artisti in Molise. Scopriamolo su www.castellopandone.beniculturali.it #Italiaviaggianellabellezza #MiBACTsocial;2016-03-14T09:26:35+0000;10154044722633711_10154048391808711;26f6e4640e18e5ce63f0eb0c982c2867c190a728;0;Pierpaolo Rocco;2016-03-15T16:46:02+0000;1
153_15;171645503710_10154044722633711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dal Museo Nazionale del Molise in Castello Pandone_ Venafro (IS).  A Venafro_ “porta del Molise”_ nel punto di incontro con Lazio_ Campania e Abruzzo_ si presenta al pubblico il Museo Nazionale del Molise in Castello Pandone. Il percorso è diviso in due sezioni: il castello_ “museo di se stesso”_ con le sue valenze urbanistiche_ architettoniche e decorative_ e l’esposizione al secondo piano di affreschi_ sculture_ tele_ disegni e stampe_ in un itinerario che documenta la cronologia – dal Medioevo al Barocco – e i diversi orientamenti culturali di committenti e artisti in Molise. Scopriamolo su www.castellopandone.beniculturali.it #Italiaviaggianellabellezza #MiBACTsocial;2016-03-14T09:26:35+0000;10154044722633711_10154044895508711;32c1794087d0eef71e74d51e693559ced3cc6761;1;Bella cosa che mi hai fatto scoprire. Mica lo sapevo!;2016-03-14T11:22:25+0000;1
153_16;171645503710_10154044722633711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dal Museo Nazionale del Molise in Castello Pandone_ Venafro (IS).  A Venafro_ “porta del Molise”_ nel punto di incontro con Lazio_ Campania e Abruzzo_ si presenta al pubblico il Museo Nazionale del Molise in Castello Pandone. Il percorso è diviso in due sezioni: il castello_ “museo di se stesso”_ con le sue valenze urbanistiche_ architettoniche e decorative_ e l’esposizione al secondo piano di affreschi_ sculture_ tele_ disegni e stampe_ in un itinerario che documenta la cronologia – dal Medioevo al Barocco – e i diversi orientamenti culturali di committenti e artisti in Molise. Scopriamolo su www.castellopandone.beniculturali.it #Italiaviaggianellabellezza #MiBACTsocial;2016-03-14T09:26:35+0000;10154044722633711_10154044879053711;9c74c71c64ebbf19a6c9df0379a7cd13355d1373;0;Gabriele Ventura;2016-03-14T11:10:43+0000;1
153_17;171645503710_10154044722633711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Buongiorno dal Museo Nazionale del Molise in Castello Pandone_ Venafro (IS).  A Venafro_ “porta del Molise”_ nel punto di incontro con Lazio_ Campania e Abruzzo_ si presenta al pubblico il Museo Nazionale del Molise in Castello Pandone. Il percorso è diviso in due sezioni: il castello_ “museo di se stesso”_ con le sue valenze urbanistiche_ architettoniche e decorative_ e l’esposizione al secondo piano di affreschi_ sculture_ tele_ disegni e stampe_ in un itinerario che documenta la cronologia – dal Medioevo al Barocco – e i diversi orientamenti culturali di committenti e artisti in Molise. Scopriamolo su www.castellopandone.beniculturali.it #Italiaviaggianellabellezza #MiBACTsocial;2016-03-14T09:26:35+0000;10154044722633711_10154045088608711;84bc2fd91d6213a8024b1d7985ad04e774b7fc91;0;Gianvito Leone;2016-03-14T13:05:18+0000;0
154_1;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154042449008711;0fbc14eef9e5b24d81ebdfdfacfb11ac3950068e;1;Io vengo a giugno e rimango fino a fine luglio. Già fatto il biglietto. Io ci andrei volentieri! Appena arrivo in Italia ci sentiamo... ??????;2016-03-13T14:08:37+0000;0
154_2;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154042451093711;029e2e14e10c29b1758ac455306401e7d0a010fc;1;Simona De Santis sarebbe fichissimo rivederci a Pompei!!! Dai dai proviamoci;2016-03-13T14:10:00+0000;1
154_3;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154042651238711;0fbc14eef9e5b24d81ebdfdfacfb11ac3950068e;1;Maria Chiara Mulé si va???;2016-03-13T15:33:12+0000;0
154_4;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154042730048711;06128c7c41a3390eb3bf525982090f9e06f82b3b;1;Si. Pompei si va. Lo dico e lo faccio. Già ho deciso. Per le vacanze di Pasqua sarò in Umbria e pianifichiamo per Pompei. E chi mi vuol vedere mi vede...non faccio pagar il biglietto, questa volta.;2016-03-13T16:05:04+0000;1
154_5;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154042748293711;06128c7c41a3390eb3bf525982090f9e06f82b3b;1;A Pompei si va quando tu sei in Italia.;2016-03-13T16:12:13+0000;1
154_6;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154043343528711;0fbc14eef9e5b24d81ebdfdfacfb11ac3950068e;1;Maria Chiara Mulé ??????????;2016-03-13T20:19:23+0000;0
154_7;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154042434448711;029e2e14e10c29b1758ac455306401e7d0a010fc;0;Simo, lo sai che sono proprio felice che sia Massimo il sovrintendente di Pompei? Farà grandi cose, ne sono certa, questo è solo l'inizio!;2016-03-13T14:01:50+0000;1
154_8;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154042436778711;029e2e14e10c29b1758ac455306401e7d0a010fc;0;Sarebbe bellissimo andare tutti a questa mostra, pensi davvero che sia possibile? Quando vieni in Italia?;2016-03-13T14:02:53+0000;1
154_9;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154044484798711;6efb14853a4d3fa4e362f5247ab2c622eff9d672;0;Perchè non pubblicate più le offerte di lavoro dell'Ales? http://job.ales-spa.com/?page_id=59556;2016-03-14T06:56:07+0000;1
154_10;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154041358223711;0fbc14eef9e5b24d81ebdfdfacfb11ac3950068e;0;Guarda questo servizio Simona Ciuchini ??;2016-03-13T12:09:19+0000;1
154_11;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154043085558711;041a4de40bdaf92b65e2bb5e41748fc654d68e68;0;Magnifico;2016-03-13T18:32:07+0000;0
154_12;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154040951138711;b09cdca29603102355805370fab8beb4f4cfd357;0;Baar ie baar;2016-03-13T11:24:39+0000;0
154_13;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154044554068711;84abf3c082cc537e7c7df36c3f0f4333dc8f4c18;0;Che meraviglia!!!;2016-03-14T07:39:17+0000;0
154_14;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154042081483711;008492cc8ba8b669a9d7a4c8bd136301d654b0fb;0;Che fine ha fatto? https://www.youtube.com/watch?v=5TR0sh4m0qQ;2016-03-13T13:24:21+0000;0
154_15;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154042082223711;008492cc8ba8b669a9d7a4c8bd136301d654b0fb;0;Che fine ha fatto? https://www.youtube.com/watch?v=Ul90QevO8tY;2016-03-13T13:25:03+0000;0
154_16;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154040354803711;86c1045912ec79452bfb0051052a60f91462c877;0;<3;2016-03-13T10:07:05+0000;0
154_17;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154040423708711;d2dd15e81431f596416b4ba6fe9b06fff37cdc66;0;Maria PIna Falco;2016-03-13T10:40:13+0000;0
154_18;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154040428208711;a734a61cb0d42bfe96fedf1dc8e35aa2914226cc;0;Oh oh Sabrina Catani;2016-03-13T10:43:44+0000;0
154_19;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154041096418711;b2c97075a17c6d03a6acfff738d5b653de9e0477;0;Studiai Daniela Simonini;2016-03-13T11:44:40+0000;0
154_20;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154040888963711;240309512796d094f6c4862f0fb5bcc9f33ae651;0;Alexandra Genzini;2016-03-13T11:20:48+0000;1
154_21;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154040864843711;30ca7f97cd46cf45d44ffeec3cb865b3298ca585;0;Claudia Altomare;2016-03-13T11:19:30+0000;0
154_22;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154040768868711;057317f6ff982c0113af6a005c5bc2738c41cb33;0;Angela Pierri;2016-03-13T11:10:16+0000;0
154_23;171645503710_10154040352193711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;Nuove aperture a #Pompeii: in anteprima da Rainews.it;2016-03-13T10:05:06+0000;10154040352193711_10154040353068711;c0f341960fbcbe98c813769b92c14b74826bf292;0;Francesca Pietragalla;2016-03-13T10:05:46+0000;1
155_1;171645503710_10154035846233711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Chiusi (SI) e #Venezia insieme per promuovere il patrimonio culturale.  La città di Chiusi e la Città di Venezia hanno sottoscritto un_intesa con cui si impegneranno ad attuare un programma pluriennale di scambi culturali attraverso la costruzione di un rapporto nuovo che unisca le potenzialità delle varie istituzioni museali presenti nelle due città (Fondazione Musei Civici di Venezia e Museo Nazionale Etrusco di Chiusi_ Museo Civico e Museo della Cattedrale). Museo Nazionale Etrusco di Chiusi Fondazione Musei Civici Venezia Comune di Venezia;2016-03-12T15:46:21+0000;10154035846233711_10154035981803711;e3a0cfcd258cfec7c931c8437061d6343a9641a9;1;Ora non ho proprio più scuse! Ma pensa te che faccenda;2016-03-12T16:15:39+0000;0
155_2;171645503710_10154035846233711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Chiusi (SI) e #Venezia insieme per promuovere il patrimonio culturale.  La città di Chiusi e la Città di Venezia hanno sottoscritto un_intesa con cui si impegneranno ad attuare un programma pluriennale di scambi culturali attraverso la costruzione di un rapporto nuovo che unisca le potenzialità delle varie istituzioni museali presenti nelle due città (Fondazione Musei Civici di Venezia e Museo Nazionale Etrusco di Chiusi_ Museo Civico e Museo della Cattedrale). Museo Nazionale Etrusco di Chiusi Fondazione Musei Civici Venezia Comune di Venezia;2016-03-12T15:46:21+0000;10154035846233711_10154035976538711;5c303c995cae9bea54beef45234edf4bcc142ced;0;Chiara mi sembra un messaggio bello e chiaro: come here baby ??;2016-03-12T16:12:48+0000;2
155_3;171645503710_10154035846233711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Chiusi (SI) e #Venezia insieme per promuovere il patrimonio culturale.  La città di Chiusi e la Città di Venezia hanno sottoscritto un_intesa con cui si impegneranno ad attuare un programma pluriennale di scambi culturali attraverso la costruzione di un rapporto nuovo che unisca le potenzialità delle varie istituzioni museali presenti nelle due città (Fondazione Musei Civici di Venezia e Museo Nazionale Etrusco di Chiusi_ Museo Civico e Museo della Cattedrale). Museo Nazionale Etrusco di Chiusi Fondazione Musei Civici Venezia Comune di Venezia;2016-03-12T15:46:21+0000;10154035846233711_10154036114258711;1501b67fd1f0770e8a4a306d00e6125ba6ee3f0d;0;Gli etruschi di Chiusi sono stati veramente bravi, che partner! Complimenti!;2016-03-12T17:12:14+0000;2
155_4;171645503710_10154035846233711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Chiusi (SI) e #Venezia insieme per promuovere il patrimonio culturale.  La città di Chiusi e la Città di Venezia hanno sottoscritto un_intesa con cui si impegneranno ad attuare un programma pluriennale di scambi culturali attraverso la costruzione di un rapporto nuovo che unisca le potenzialità delle varie istituzioni museali presenti nelle due città (Fondazione Musei Civici di Venezia e Museo Nazionale Etrusco di Chiusi_ Museo Civico e Museo della Cattedrale). Museo Nazionale Etrusco di Chiusi Fondazione Musei Civici Venezia Comune di Venezia;2016-03-12T15:46:21+0000;10154035846233711_10154038219373711;29001709ea4bad2d4c54f3430abfc2644a706e1f;0;Non credo che Venezia possa trarre giovamento dalla creazione di un network con la citta' di Chiusi. Puo' avvenire soltanto il contrario ed e' un'iniziativa lodevole nei confronti di una citta' interessante come Chiusi. ??;2016-03-13T00:46:02+0000;1
155_5;171645503710_10154035846233711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Chiusi (SI) e #Venezia insieme per promuovere il patrimonio culturale.  La città di Chiusi e la Città di Venezia hanno sottoscritto un_intesa con cui si impegneranno ad attuare un programma pluriennale di scambi culturali attraverso la costruzione di un rapporto nuovo che unisca le potenzialità delle varie istituzioni museali presenti nelle due città (Fondazione Musei Civici di Venezia e Museo Nazionale Etrusco di Chiusi_ Museo Civico e Museo della Cattedrale). Museo Nazionale Etrusco di Chiusi Fondazione Musei Civici Venezia Comune di Venezia;2016-03-12T15:46:21+0000;10154035846233711_10154041399148711;f35f7d9d2a482016fbe8383d71594241dec6268a;0;Grande iniziativa che fa di Venezia la capitale mondiale della cultura.;2016-03-13T12:23:19+0000;1
155_6;171645503710_10154035846233711;480c0cc2ae6611db5dad797cbba49ab98ca03ab2;#Chiusi (SI) e #Venezia insieme per promuovere il patrimonio culturale.  La città di Chiusi e la Città di Venezia hanno sottoscritto un_intesa con cui si impegneranno ad attuare un programma pluriennale di scambi culturali attraverso la costruzione di un rapporto nuovo che unisca le potenzialità delle varie istituzioni museali presenti nelle due città (Fondazione Musei Civici di Venezia e Museo Nazionale Etrusco di Chiusi_ Museo Civico e Museo della Cattedrale). Museo Nazionale Etrusco di Chiusi Fondazione Musei Civici Venezia Comune di Venezia;2016-03-12T15:46:21+0000;10154035846233711_10154035961958711;5c790199645a47f9b964196dcc2fc44d6729df09;0;bellissimo;2016-03-12T16:04:16+0000;2
